frequency_cm_inverse,mode_1_psd_hartree2_fs,mode_2_psd_hartree2_fs,mode_3_psd_hartree2_fs,mode_4_psd_hartree2_fs,mode_5_psd_hartree2_fs,mode_6_psd_hartree2_fs,mode_7_psd_hartree2_fs,mode_8_psd_hartree2_fs,mode_9_psd_hartree2_fs,mode_10_psd_hartree2_fs,mode_11_psd_hartree2_fs,mode_12_psd_hartree2_fs,mode_13_psd_hartree2_fs,mode_14_psd_hartree2_fs,mode_15_psd_hartree2_fs,mode_16_psd_hartree2_fs,mode_17_psd_hartree2_fs,mode_18_psd_hartree2_fs
17097.255130759557,1.515754218815677e-11,1.527516981013193e-11,1.3910490864474507e-12,6.269035044299968e-12,1.951044145709585e-12,2.080510018572964e-12,7.022996159296517e-12,1.2773199842839685e-12,1.7262491827203739e-12,2.87285273169728e-12,1.7767647712881166e-12,5.452826204669425e-13,2.3471988466277317e-12,7.877519835796816e-13,2.9693800716374665e-13,1.2960857492019552e-13,1.9082864002523156e-13,2.9143817995104217e-13
17432.495427441117,1.919982139985356e-11,1.4183046512867086e-11,1.3494115176753889e-12,7.451277417076145e-12,1.455184964448305e-12,2.1994603934212127e-12,6.013814041773757e-12,2.129469797030525e-12,1.860522839009084e-12,3.2713774702586717e-12,1.6009214344933885e-12,1.6320213072713757e-12,1.5874449322970103e-12,4.749180852272659e-13,4.958156342984276e-13,1.373619894206724e-13,1.282661786778305e-13,1.1439814697330652e-13
17767.735724122675,3.609323051194799e-11,2.43632160179309e-11,2.2954144324787955e-12,1.459496240480828e-11,3.122408914547253e-12,3.4661890094585684e-12,5.547245504501682e-12,3.276353773418183e-12,1.1499797650464151e-12,5.2163907885015665e-12,3.1595566014697384e-12,3.728772618883429e-12,2.7202602555656966e-12,1.4526114736095807e-12,5.889594898602467e-13,1.3659997290189907e-13,3.831925760407533e-13,2.0936153785542428e-13
18102.97602080424,3.0942036283426035e-11,1.7192640449141152e-11,2.906692024900923e-12,1.2769926634722153e-11,2.8914981031151364e-12,1.7438596377380576e-12,6.0901700532342016e-12,2.232678108646172e-12,1.7810168930819905e-12,3.477969930939202e-12,2.0165038353715067e-12,2.7339191116093486e-12,2.02566473131067e-12,9.303975098773612e-13,5.041329113753742e-13,1.017731216497718e-13,3.7149581284007724e-13,1.640894515515134e-13
18438.2163174858,1.7550028418382e-11,1.116680222270892e-11,2.733802842215733e-12,6.532835126552418e-12,1.8205226653300183e-12,1.1010740203635442e-12,4.425133587871731e-12,2.0073292397533495e-12,1.4444575005484477e-12,1.923012194107524e-12,1.2530044151336075e-12,1.1191708296865404e-12,1.032276891112647e-12,6.156534571640163e-13,4.2840376822313737e-13,3.783251289495507e-14,3.010547941614408e-13,1.5268198840477883e-13
18773.456614167357,1.6630275544129568e-11,1.4361568778882648e-11,2.242688795081633e-12,7.310022164631609e-12,1.59740892281721e-12,1.5165972737918402e-12,5.056536180738157e-12,2.0535634385663363e-12,1.6436344761167907e-12,3.504231112420423e-12,1.7826627394830344e-12,8.611564529712878e-13,1.1361987180211172e-12,9.976525153862266e-13,2.812857361748409e-13,4.1671154861180317e-14,2.3822401220779144e-13,1.0620333892625924e-13
19108.696910848917,1.3899875609061235e-11,1.3477507469317274e-11,1.7598685737228869e-12,5.637989643778897e-12,8.064604240177883e-13,1.2414828282137822e-12,5.413659099621357e-12,1.8945756689780356e-12,8.808002008138491e-13,1.889938624428182e-12,1.5528376962237211e-12,7.853709795585398e-13,1.3073437727345215e-12,5.545697694434815e-13,2.0410777681805807e-13,5.964675996160216e-14,1.5583703934357952e-13,1.1884624740759806e-13
19443.937207530475,2.3387707833973162e-11,1.4688270955383723e-11,2.7398596108982005e-12,8.975008326967852e-12,1.4651289652672732e-12,1.883366530161417e-12,9.379371796586481e-12,1.3997550058303268e-12,7.662796727496165e-13,3.110807740518479e-12,1.4123247682808427e-12,1.5045692573669106e-12,1.997134057083068e-12,6.970952831963191e-13,2.621977269603866e-13,6.646878195057565e-14,3.0522504174781505e-13,1.7997650265217152e-13
19779.177504212035,2.923438916332776e-11,1.8802251468886596e-11,3.502395631682836e-12,1.2236283589628465e-11,2.0692325578842453e-12,1.986945378649145e-12,1.0563536033894497e-11,2.1088940544384967e-12,1.7006718213882654e-12,4.643272773048697e-12,1.2286231300483282e-12,1.453552472636608e-12,2.062607714095834e-12,9.95850356545834e-13,3.1337521987015314e-13,6.611770621408372e-14,3.351289366461332e-13,2.4922862720308586e-13
20114.4178008936,2.390811165940855e-11,2.3157150526144068e-11,2.118850013174596e-12,1.1502672482639095e-11,1.7870934554231574e-12,1.6232038557545513e-12,6.239935275341898e-12,3.1793865929321176e-12,1.3145905789676175e-12,4.401375038838073e-12,1.5425344589837352e-12,1.9468040816611785e-12,1.7423819133309978e-12,6.605134807933331e-13,2.2398493981592388e-13,2.898937235065029e-14,1.9250985967771683e-13,2.3325952168107586e-13
20449.658097575157,2.127715334349571e-11,2.0136455512664055e-11,2.5255775165559004e-12,1.215720838061271e-11,1.4441887341617014e-12,1.5948916935195513e-12,7.031375607260699e-12,2.220498086964183e-12,1.2576628315178316e-12,2.8728919355083944e-12,2.4967383199441574e-12,1.3927853705889595e-12,1.6075433094661739e-12,6.566844100718169e-13,2.4222280336904186e-13,2.885515399495178e-14,2.1918046547822966e-13,1.942778515283579e-13
20784.898394256717,1.3600734719735677e-11,1.0170705411619434e-11,1.918767343876161e-12,7.920069991234396e-12,9.56410795831338e-13,1.0071808232405972e-12,4.700347478895927e-12,1.4136605607218486e-12,1.5194293526370354e-12,1.71142100328238e-12,1.9177350686029566e-12,1.1338196767300399e-12,1.4270337817788657e-12,5.516041453991103e-13,2.767635074296923e-13,3.907532527616986e-14,1.5277957473219522e-13,1.1110752596981235e-13
21120.138690938275,7.870035737887167e-12,6.961735218546122e-12,1.4811057296662968e-12,3.0413032631813794e-12,5.458212784936659e-13,6.518746456607469e-13,2.5729172031938186e-12,1.1441076335623718e-12,8.038941220226325e-13,1.047382869021695e-12,6.649056149835653e-13,5.467338052108295e-13,7.57617569489701e-13,5.143090806856677e-13,1.4315627121818044e-13,3.12681551285136e-14,6.010282969223466e-14,6.663388087985085e-14
21455.378987619835,8.98916661678226e-12,8.089452327838256e-12,2.964656828344555e-12,6.306361084456523e-12,5.589251645310703e-13,1.5392927004844788e-12,5.598999196588372e-12,1.3177451043185409e-12,1.2158303125490079e-12,1.5501342873647096e-12,1.1611838605224875e-12,5.359372314971108e-13,8.793606421622023e-13,9.361077987439281e-13,1.9890282127230275e-13,6.285242567656054e-14,1.7458461936714587e-13,1.0553528380178272e-13
21790.619284301396,7.528480283284428e-12,9.685715371351048e-12,1.5027013001111738e-12,5.195227078163391e-12,7.511807016859248e-13,1.4141658133948986e-12,4.015914967524423e-12,1.41150295496191e-12,1.5184741978856626e-12,1.623237758943566e-12,1.428024782784399e-12,9.298962092711313e-13,1.4613786022135325e-12,6.402617575496804e-13,2.1873689447083753e-13,5.767901332204852e-14,3.0523024809390803e-13,1.2491685436772445e-13
22125.859580982957,1.5453933791659714e-11,1.584930520599346e-11,1.2764402133107389e-12,7.935243828635602e-12,1.3084387839247682e-12,9.755747563603238e-13,5.5805532059473296e-12,1.3433246538701295e-12,1.7445520625316116e-12,2.4885317814124107e-12,1.968184557327487e-12,1.2101509390151144e-12,2.360579262959928e-12,3.063326757544118e-13,2.9783160535236426e-13,6.545206284860001e-14,2.2716650925826074e-13,2.3340375968305485e-13
22461.099877664517,1.3996855109804345e-11,1.2479042702631562e-11,1.2703906364060457e-12,9.12406587803748e-12,1.6388116395121242e-12,7.573306085688352e-13,7.0015499313817135e-12,1.4503672493636237e-12,1.848175985476404e-12,2.9997848993082367e-12,1.2429061525301878e-12,1.4412874671928238e-12,1.8803427790160782e-12,6.274360018157501e-13,3.5735536406746904e-13,5.857308224717428e-14,1.6481271046497838e-13,2.5968514080855074e-13
22796.340174346074,9.160936721436659e-12,7.745730836357658e-12,1.4384378608634551e-12,5.367480704406122e-12,9.028500121274743e-13,5.824210035340318e-13,4.9665907301715556e-12,8.619442649338806e-13,7.89455402710799e-13,1.832371391722051e-12,8.782326461703328e-13,1.044338464282852e-12,1.1449536484938402e-12,6.515324702095093e-13,2.1914242797005472e-13,3.119387323364508e-14,1.8929901053635688e-13,1.894458645413869e-13
23131.580471027635,4.709055439263848e-12,6.587233091088656e-12,1.0434778342243921e-12,2.6473883794940407e-12,3.0704887855509004e-13,6.648295188100006e-13,2.891156894330407e-12,1.2113604146194007e-12,5.984833336935864e-13,1.284108588560246e-12,9.096698670209476e-13,9.298331865022632e-13,6.989010209228638e-13,3.915212447988683e-13,1.6996851648187271e-13,5.044311131128629e-14,1.871324264444262e-13,9.026526734807401e-14
23466.820767709196,7.83956774788323e-12,7.631798115904775e-12,1.309321846565165e-12,4.641784749003045e-12,4.668767606336503e-13,6.971682255512102e-13,2.3124280948507964e-12,1.3006311896445226e-12,4.677351711118036e-13,2.0579240825674256e-12,9.334233640503061e-13,6.087086645780307e-13,7.851788453318129e-13,5.596215478060475e-13,1.6711621665045e-13,6.072605180494985e-14,2.517548579673866e-13,5.831199484787052e-14
23802.061064390753,8.911398493123831e-12,6.3785457582399165e-12,1.0041614889125301e-12,4.408041207717808e-12,9.321649404383157e-13,7.238260191520447e-13,2.0411648468787856e-12,5.858035982546149e-13,7.463066448310337e-13,1.2437347870526667e-12,6.227312928612913e-13,1.285294875055271e-12,9.461664882359514e-13,4.1923080255787427e-13,2.0287086581673997e-13,3.8436313667564087e-14,2.4075073325806356e-13,8.207169570612011e-14
24137.301361072317,8.19514751838664e-12,5.5514981646636925e-12,9.221820733066254e-13,3.0859989673369004e-12,8.391382829350358e-13,4.012560729390996e-13,2.7160927580189057e-12,4.925394721236713e-13,4.653545705334446e-13,1.1894078578344399e-12,3.451300629482256e-13,1.179400696210915e-12,7.984939064566535e-13,3.391085146407456e-13,1.8873978208949228e-13,5.367846263124732e-14,1.3542459371198313e-13,8.985530013135822e-14
24472.541657753874,8.591126059367276e-12,6.4795955878612334e-12,1.1102821541526915e-12,3.040531822529833e-12,3.218220080112301e-13,4.0428771915668396e-13,2.0688205261689035e-12,1.4169298972141652e-12,4.485377646256041e-13,1.0320075887281958e-12,4.772235227383673e-13,6.136260954674248e-13,5.840980681023719e-13,4.5227756789139105e-13,1.6549789533742654e-13,2.872926876889323e-14,7.219814035484407e-14,8.993464226460261e-14
24807.781954435435,5.111850620099941e-12,4.671028337662936e-12,1.3259508175835262e-12,2.905071264393236e-12,2.6916994736292354e-13,3.7426883978007046e-13,2.043346610039031e-12,1.698610259934128e-12,5.281854369063574e-13,9.109881556051516e-13,5.862879295625591e-13,4.910214770697011e-13,4.2857408231558533e-13,5.075608439934837e-13,2.466551557619554e-13,3.7795435968631876e-14,9.546404630819788e-14,4.152572974308093e-14
25143.022251116996,4.081965226436581e-12,2.984330391583004e-12,1.1226747398077382e-12,2.4727729586195316e-12,3.801497312698353e-13,4.598266415249545e-13,1.742279622900821e-12,7.433817107824006e-13,6.271845708114923e-13,7.598723422421068e-13,5.233123655970123e-13,4.1033734216375307e-13,3.8287666153285236e-13,3.7866137573412795e-13,1.508802837465769e-13,3.1838784389793356e-14,1.1317864180420775e-13,3.4395099025148844e-14
25478.262547798553,1.1065820255553939e-11,5.557450108228713e-12,1.3289636534232588e-12,4.806131744603345e-12,8.866956401120199e-13,5.108668160475783e-13,2.4257621139208693e-12,9.79821378345409e-13,6.613867865549721e-13,1.7717450402342174e-12,5.991818120762819e-13,1.0588171923295699e-12,5.197933846094831e-13,5.469633789802746e-13,1.2203800517115303e-13,2.131155007346536e-14,1.1523971964215575e-13,5.69950397177474e-14
25813.502844480117,1.0497743768696667e-11,8.590756165575292e-12,1.1471102244139602e-12,5.471531581821038e-12,8.233068731744251e-13,7.112493662141412e-13,2.5169253698954252e-12,1.0686248714551154e-12,4.1442691575380997e-13,1.5516129931241407e-12,8.996150082672817e-13,9.31764340825977e-13,7.407626989618656e-13,4.453144333001809e-13,9.829948201728118e-14,2.6127977923177468e-14,9.632893799475658e-14,5.19361239567657e-14
26148.743141161678,5.337995107668817e-12,5.519467855824347e-12,8.977085241161878e-13,3.1049947463061272e-12,4.614052550124894e-13,5.711638837663407e-13,2.1385019425928203e-12,7.517680590109399e-13,5.513849242384597e-13,6.475757856915659e-13,5.602623716871556e-13,5.439414512398033e-13,6.685517153573341e-13,3.5502304983514103e-13,1.000501749672821e-13,3.748394840371069e-14,1.0366101167125756e-13,6.956638829469e-14
26483.983437843235,7.522732242575664e-12,6.151751860771747e-12,1.3396455598023371e-12,4.032367637963405e-12,9.012412514583841e-13,4.522921681788944e-13,4.036234879261599e-12,5.045730228118724e-13,1.0858082592085676e-12,1.4970542713480495e-12,2.4440896332636507e-13,5.975808400858265e-13,1.0264735616715132e-12,5.852430527876539e-13,1.1935212745648389e-13,4.803136566181829e-14,7.291098872629097e-14,9.632404558063936e-14
26819.223734524796,7.641932144296654e-12,6.671655412109067e-12,1.2939819793010755e-12,3.762483970341125e-12,6.245319015467123e-13,2.6724980886062976e-13,3.821039288026205e-12,7.957474701343094e-13,8.462926549567277e-13,1.6522465536283443e-12,5.276065167856325e-13,5.081163455929174e-13,8.218771278010728e-13,3.09878072354318e-13,8.665971440053922e-14,3.473830426851321e-14,5.0811279704520343e-14,1.0427510656011858e-13
27154.464031206353,5.24779206191201e-12,5.082603298570952e-12,1.320157568840125e-12,3.2230168165748257e-12,3.142817945120903e-13,1.7144338010105088e-13,3.0329573083390837e-12,5.423613377715898e-13,4.478740157063863e-13,8.816041993042111e-13,5.970131019396675e-13,3.041318998432233e-13,5.835349367004485e-13,2.0258630379448607e-13,8.462917050775321e-14,2.9472547284900563e-14,3.7697213552556987e-14,9.974884144662341e-14
27489.704327887914,5.068533261127702e-12,6.076452878105376e-12,7.101958131820845e-13,2.559037102255033e-12,2.6914320038815963e-13,2.624645081620883e-13,1.7611108043639585e-12,6.604284973518983e-13,3.4147866827754503e-13,8.256568462023176e-13,6.49801347878775e-13,3.1150567161937184e-13,5.825452488181856e-13,1.5502386291590074e-13,6.26139272972051e-14,1.6130365993192875e-14,4.747501373640432e-14,9.320497495991341e-14
27824.944624569478,5.994716724776939e-12,6.841732112730553e-12,6.741852347090579e-13,3.0584502851498514e-12,3.390717560278735e-13,1.7978725690522455e-13,1.8343911365543553e-12,7.660852118701247e-13,2.906462198810555e-13,8.863250583555372e-13,7.290743669611389e-13,4.386383356103107e-13,6.240074843065742e-13,2.0805002619279666e-13,6.382724387499357e-14,1.485998706837986e-14,4.67153779956462e-14,1.1404756846915861e-13
28160.184921251035,4.939850046652885e-12,4.3018970032533744e-12,6.375250056141935e-13,2.9230216603306812e-12,4.2038954311308595e-13,2.719965510560812e-13,1.9766948146796367e-12,4.669706894977785e-13,2.6072679529951165e-13,7.728758212591645e-13,5.512766104238131e-13,4.211164533370443e-13,3.1727994552317797e-13,3.2602643811400883e-13,6.951172874495749e-14,1.4625000388530247e-14,6.373360682469121e-14,9.65849594896957e-14
28495.425217932596,1.898493050690439e-12,1.4326285630538632e-12,2.231786735249127e-13,9.59672757838795e-13,2.1634700146335318e-13,2.2341281145172782e-13,6.271973330731204e-13,2.2310230200380752e-13,2.0239830227295263e-13,3.3208678986404343e-13,1.6440952688296451e-13,1.889093956493929e-13,8.821361700679999e-14,1.3714280748464644e-13,4.032609432469037e-14,1.3762128034359665e-14,6.196802821455678e-14,3.1102832143201576e-14
28830.665514614153,1.9281569541788858e-12,2.015507836728945e-12,5.148553969319013e-13,1.1871312530086561e-12,1.207146000322932e-13,1.0472226080324655e-13,9.83513033489399e-13,1.613272184850723e-13,2.0547870686434908e-13,2.5672758967298603e-13,1.186007616394278e-13,1.2524095116090704e-13,1.736309340729645e-13,1.4733759158057355e-13,3.878928620252416e-14,1.452813105196377e-14,3.197309911291344e-14,3.601963036304301e-14
29165.905811295714,1.9899118428892422e-12,1.9263899388973122e-12,4.032952017270049e-13,9.600371598922982e-13,1.4506509768651215e-13,1.639983348723401e-13,9.149281723260074e-13,1.539278495516192e-13,2.7889069145195224e-13,2.920296392677831e-13,1.3544406907311566e-13,1.345488237635237e-13,1.8034166747319161e-13,2.0082798628068937e-13,5.1961045123443367e-14,8.814771954854852e-15,4.712480927047403e-14,3.028066874974637e-14
29501.146107977274,1.1532023026928678e-12,1.2776821188597346e-12,3.4593453580811956e-13,7.258311025198668e-13,1.2074021439614795e-13,1.6129209392083517e-13,5.538842081868186e-13,1.5915012057969757e-13,3.2399844931793283e-13,1.5634767822987713e-13,1.1270058141353919e-13,1.2506890145794598e-13,8.545596893247036e-14,1.1479737932232617e-13,5.458636154647485e-14,1.3307858172337336e-14,3.8989016696527456e-14,1.5703244449794268e-14
29836.386404658835,9.888545123164965e-13,1.2096236890594907e-12,3.0660957982646397e-13,8.994228212992636e-13,1.6818132771097957e-13,2.0719469930435543e-13,3.401623495807467e-13,1.080359161316435e-13,2.3843439685714947e-13,1.8656484179475277e-13,1.5448895081834161e-13,1.8775804428809044e-13,1.2427543922423975e-13,1.1485740214729932e-13,2.874646167086849e-14,1.010434459947535e-14,3.193480349816873e-14,1.445156722864475e-14
30171.626701340396,1.056114676068224e-12,9.62313533378969e-13,1.2097661052790768e-13,6.560178987012555e-13,1.628854003552846e-13,1.3601967905701326e-13,2.7599639999982216e-13,1.6378035719369765e-13,1.577514480353468e-13,1.8419907222664595e-13,1.0970459422996807e-13,1.7347168215696828e-13,1.1497667853762704e-13,1.0150233906379197e-13,2.050496491371118e-14,6.9153407895008245e-15,3.306564900641246e-14,1.7338173505711557e-14
30506.866998021953,1.4523609526397888e-12,1.011037612546412e-12,1.5866820146447634e-13,7.079393132437266e-13,1.511459724651694e-13,1.3381575260656708e-13,4.0894357403011833e-13,2.1673911448089545e-13,5.945929821298858e-14,3.3392126289599846e-13,1.7516716568700008e-13,1.2621094132973045e-13,1.6256350109963208e-13,9.779856197210887e-14,2.6235353653796645e-14,9.21247643319954e-15,3.088516375409674e-14,1.6421750607501895e-14
30842.107294703514,4.1763712609370027e-13,2.9495210673825297e-13,1.2891241756285558e-13,3.0544165364160646e-13,4.598131573418509e-14,5.3056700749350186e-14,2.6707831648741025e-13,1.3278403608392445e-13,3.687981498279319e-14,1.3723893551550922e-13,6.72405870247569e-14,3.2030908976428777e-14,5.722541351389638e-14,5.430174756669012e-14,1.7970815170250714e-14,5.241451414925413e-15,1.642995408319846e-14,7.954704628077933e-15
31177.347591385074,3.5054557211832885e-13,3.2039118334858345e-13,8.560951188267106e-14,2.1912847862094688e-13,3.789394480372939e-14,3.695281861151887e-14,1.402608391810225e-13,9.45069049691357e-14,5.945657402978637e-14,7.729069140455142e-14,3.817706120604817e-14,3.878525295423913e-14,4.335270457308331e-14,2.6996520898430202e-14,1.4812697411215604e-14,2.41831555953027e-15,1.3439360603565625e-14,5.178565493458063e-15
31512.587888066635,5.076866538403893e-13,5.173421867374685e-13,9.146350193412737e-14,2.406912119118486e-13,3.380618371596381e-14,3.870489530264346e-14,1.88010165658978e-13,5.249744667495822e-14,3.328554567140485e-14,4.852203687145169e-14,3.262506826595104e-14,3.1850462040507594e-14,5.2708649071704144e-14,2.1838744789715955e-14,1.0540083233526413e-14,2.666142080996673e-15,1.1105446971372645e-14,6.663959064511062e-15
31847.828184748196,3.1592706217921545e-13,4.01047246807051e-13,5.6499537636346905e-14,1.5542432623514156e-13,1.92384531122633e-14,2.306217663584891e-14,1.5590573230046228e-13,5.42766536439729e-14,2.4253125596218153e-14,4.517557083412136e-14,2.3158573422220022e-14,2.5309283378125396e-14,2.406328792428544e-14,1.5123691719204113e-14,5.3973875090530076e-15,2.257743653718641e-15,4.40698204140941e-15,4.7915313844244145e-15
32183.068481429753,2.3623037324100856e-13,2.692264802933579e-13,5.011793608675599e-14,1.4164434229111603e-13,1.739131996970403e-14,1.822553857576455e-14,1.4444808278103738e-13,3.152505909984055e-14,3.2119039867832555e-14,5.0626246062421593e-14,1.977468807481578e-14,1.3097669849109957e-14,1.8255846341721344e-14,1.5440007594117203e-14,4.122095889891883e-15,6.657588693974845e-16,1.8024717660967004e-15,4.665977730728597e-15
32518.308778111314,9.439628177241476e-14,9.208649424184388e-14,2.294410542061953e-14,5.3321790853249676e-14,1.0869592868022936e-14,9.476371621002091e-15,7.171527979537929e-14,6.145450690799094e-15,1.5502850709684042e-14,1.9294964001116688e-14,6.115258124001532e-15,5.598061038957189e-15,8.677227380612302e-15,7.512428747876404e-15,2.380846797345393e-15,6.055224217880315e-16,6.197525819018261e-16,2.2022036555540126e-15
32853.54907479288,4.7245977425060015e-14,4.5016581234691216e-14,9.005232851507497e-15,2.1072249446665248e-14,3.945242004857641e-15,4.273218447446531e-15,2.614245524925792e-14,2.725634660844456e-15,6.262779995618317e-15,4.479553127417896e-15,2.411633959583014e-15,1.9950414638467208e-15,3.5519868850672683e-15,3.272264650502183e-15,9.404482914556308e-16,2.458710754932541e-16,7.142976537123989e-16,8.751218740543007e-16
33188.789371474435,7.741994838417827e-15,6.560621484225104e-15,1.269146030289024e-15,2.5142193908003074e-15,2.404086499066261e-16,9.512906049537765e-16,3.1210052897310306e-15,5.555806484562445e-16,7.48863055918171e-16,5.001987915888977e-16,3.238096264079647e-16,3.2965232414669874e-16,4.369130334939677e-16,5.8579587236434435e-16,2.2054539469772543e-16,1.1109915523025137e-16,2.3942016479716653e-16,2.7290110677950164e-16
